X	Temp(°C)	X	Depth(m)
22.12.2020 08:05:00	20,73	22.12.2020 08:05:00	94,33
22.12.2020 08:06:00	20,56	22.12.2020 08:06:00	97,4
22.12.2020 08:07:00	20,47	22.12.2020 08:07:00	99,76
22.12.2020 08:08:00	20,59	22.12.2020 08:08:00	98,26
22.12.2020 08:09:00	20,85	22.12.2020 08:09:00	96,13
22.12.2020 08:10:00	21,03	22.12.2020 08:10:00	95,54
22.12.2020 08:11:00	20,67	22.12.2020 08:11:00	100,85
22.12.2020 08:12:00	20,5	22.12.2020 08:12:00	102,27
22.12.2020 08:13:00	20,97	22.12.2020 08:13:00	100,4
22.12.2020 08:14:00	21,09	22.12.2020 08:14:00	99,73
22.12.2020 08:15:00	21,09	22.12.2020 08:15:00	99,73
22.12.2020 08:16:00	20,85	22.12.2020 08:16:00	100,25
22.12.2020 08:17:00	20,94	22.12.2020 08:17:00	101,18
22.12.2020 08:18:00	21,09	22.12.2020 08:18:00	98,08
22.12.2020 08:19:00	21,47	22.12.2020 08:19:00	95,28
22.12.2020 08:20:00	21,67	22.12.2020 08:20:00	93,07
22.12.2020 08:21:00	21,73	22.12.2020 08:21:00	91,5
22.12.2020 08:22:00	21,7	22.12.2020 08:22:00	93,93
22.12.2020 08:23:00	21,64	22.12.2020 08:23:00	96,33
22.12.2020 08:24:00	21,7	22.12.2020 08:24:00	90,64
22.12.2020 08:25:00	21,7	22.12.2020 08:25:00	87,35
22.12.2020 08:26:00	21,7	22.12.2020 08:26:00	80,76
22.12.2020 08:27:00	21,7	22.12.2020 08:27:00	77,47
22.12.2020 08:28:00	21,7	22.12.2020 08:28:00	70,06
22.12.2020 08:29:00	21,7	22.12.2020 08:29:00	61
22.12.2020 08:30:00	21,7	22.12.2020 08:30:00	55,24
22.12.2020 08:31:00	21,7	22.12.2020 08:31:00	50,3
22.12.2020 08:32:00	21,7	22.12.2020 08:32:00	47
22.12.2020 08:33:00	21,7	22.12.2020 08:33:00	45,36
22.12.2020 08:34:00	21,7	22.12.2020 08:34:00	39,59
22.12.2020 08:35:00	21,7	22.12.2020 08:35:00	28,89
22.12.2020 08:36:00	21,7	22.12.2020 08:36:00	16,54
22.12.2020 08:37:00	20,67	22.12.2020 08:37:00	15,22
22.12.2020 08:38:00	19,91	22.12.2020 08:38:00	15,06
22.12.2020 08:39:00	19,55	22.12.2020 08:39:00	15,43
22.12.2020 08:40:00	19,29	22.12.2020 08:40:00	15,09
22.12.2020 08:41:00	19,08	22.12.2020 08:41:00	14,83
22.12.2020 08:42:00	18,84	22.12.2020 08:42:00	14,53
22.12.2020 08:43:00	18,63	22.12.2020 08:43:00	15,09
22.12.2020 08:44:00	18,25	22.12.2020 08:44:00	15,43
22.12.2020 08:45:00	17,95	22.12.2020 08:45:00	15,06
22.12.2020 08:46:00	17,71	22.12.2020 08:46:00	13,94
22.12.2020 08:47:00	17,77	22.12.2020 08:47:00	14,02
22.12.2020 08:48:00	17,83	22.12.2020 08:48:00	14,09
22.12.2020 08:49:00	17,89	22.12.2020 08:49:00	14,99
22.12.2020 08:50:00	17,95	22.12.2020 08:50:00	13,42
22.12.2020 08:51:00	18,01	22.12.2020 08:51:00	14,31
22.12.2020 08:52:00	18,07	22.12.2020 08:52:00	14,39
22.12.2020 08:53:00	18,16	22.12.2020 08:53:00	14,5
22.12.2020 08:54:00	18,25	22.12.2020 08:54:00	14,61
22.12.2020 08:55:00	18,31	22.12.2020 08:55:00	13,86
22.12.2020 08:56:00	18,37	22.12.2020 08:56:00	13,94
22.12.2020 08:57:00	18,46	22.12.2020 08:57:00	14,87
22.12.2020 08:58:00	18,54	22.12.2020 08:58:00	14,16
22.12.2020 08:59:00	18,63	22.12.2020 08:59:00	15,09
22.12.2020 09:00:00	18,72	22.12.2020 09:00:00	14,38
22.12.2020 09:01:00	18,78	22.12.2020 09:01:00	14,46
22.12.2020 09:02:00	18,87	22.12.2020 09:02:00	13,75
22.12.2020 09:03:00	18,96	22.12.2020 09:03:00	14,68
22.12.2020 09:04:00	19,02	22.12.2020 09:04:00	14,76
22.12.2020 09:05:00	19,11	22.12.2020 09:05:00	14,05
22.12.2020 09:06:00	19,2	22.12.2020 09:06:00	14,16
22.12.2020 09:07:00	19,26	22.12.2020 09:07:00	14,23
22.12.2020 09:08:00	19,32	22.12.2020 09:08:00	14,31
22.12.2020 09:09:00	19,41	22.12.2020 09:09:00	14,42
22.12.2020 09:10:00	19,46	22.12.2020 09:10:00	14,5
22.12.2020 09:11:00	19,55	22.12.2020 09:11:00	13,79
22.12.2020 09:12:00	19,61	22.12.2020 09:12:00	14,68
22.12.2020 09:13:00	19,67	22.12.2020 09:13:00	13,94
22.12.2020 09:14:00	19,73	22.12.2020 09:14:00	14,83
22.12.2020 09:15:00	19,79	22.12.2020 09:15:00	14,09
22.12.2020 09:16:00	19,85	22.12.2020 09:16:00	14,16
22.12.2020 09:17:00	19,91	22.12.2020 09:17:00	14,24
22.12.2020 09:18:00	19,97	22.12.2020 09:18:00	14,31
22.12.2020 09:19:00	20,03	22.12.2020 09:19:00	15,21
22.12.2020 09:20:00	20,09	22.12.2020 09:20:00	14,46
22.12.2020 09:21:00	20,14	22.12.2020 09:21:00	14,54
22.12.2020 09:22:00	20,2	22.12.2020 09:22:00	14,61
22.12.2020 09:23:00	20,23	22.12.2020 09:23:00	14,65
22.12.2020 09:24:00	20,26	22.12.2020 09:24:00	14,69
22.12.2020 09:25:00	20,32	22.12.2020 09:25:00	14,76
22.12.2020 09:26:00	20,38	22.12.2020 09:26:00	14,02
22.12.2020 09:27:00	20,41	22.12.2020 09:27:00	14,88
22.12.2020 09:28:00	20,47	22.12.2020 09:28:00	14,95
22.12.2020 09:29:00	20,5	22.12.2020 09:29:00	14,99
22.12.2020 09:30:00	20,53	22.12.2020 09:30:00	14,21
22.12.2020 09:31:00	20,59	22.12.2020 09:31:00	15,1
22.12.2020 09:32:00	20,62	22.12.2020 09:32:00	14,32
22.12.2020 09:33:00	20,64	22.12.2020 09:33:00	14,36
22.12.2020 09:34:00	20,67	22.12.2020 09:34:00	14,39
22.12.2020 09:35:00	20,7	22.12.2020 09:35:00	14,43
22.12.2020 09:36:00	20,73	22.12.2020 09:36:00	14,47
22.12.2020 09:37:00	20,79	22.12.2020 09:37:00	14,55
22.12.2020 09:38:00	20,82	22.12.2020 09:38:00	14,58
22.12.2020 09:39:00	20,85	22.12.2020 09:39:00	15,44
22.12.2020 09:40:00	20,88	22.12.2020 09:40:00	14,66
22.12.2020 09:41:00	20,91	22.12.2020 09:41:00	14,7
22.12.2020 09:42:00	20,94	22.12.2020 09:42:00	14,73
22.12.2020 09:43:00	20,97	22.12.2020 09:43:00	14,77
22.12.2020 09:44:00	21	22.12.2020 09:44:00	14,81
22.12.2020 09:45:00	21,03	22.12.2020 09:45:00	14,85
22.12.2020 09:46:00	21,06	22.12.2020 09:46:00	15,71
22.12.2020 09:47:00	21,09	22.12.2020 09:47:00	14,92
22.12.2020 09:48:00	21,11	22.12.2020 09:48:00	14,96
22.12.2020 09:49:00	21,14	22.12.2020 09:49:00	15,82
22.12.2020 09:50:00	21,17	22.12.2020 09:50:00	14,21
22.12.2020 09:51:00	21,17	22.12.2020 09:51:00	15,04
22.12.2020 09:52:00	21,2	22.12.2020 09:52:00	15,07
22.12.2020 09:53:00	21,23	22.12.2020 09:53:00	15,11
22.12.2020 09:54:00	21,26	22.12.2020 09:54:00	15,15
22.12.2020 09:55:00	21,26	22.12.2020 09:55:00	15,97
22.12.2020 09:56:00	21,29	22.12.2020 09:56:00	15,19
22.12.2020 09:57:00	21,32	22.12.2020 09:57:00	14,4
22.12.2020 09:58:00	21,32	22.12.2020 09:58:00	15,23
22.12.2020 09:59:00	21,35	22.12.2020 09:59:00	14,44
22.12.2020 10:00:00	21,38	22.12.2020 10:00:00	15,3
22.12.2020 10:01:00	21,38	22.12.2020 10:01:00	15,3
22.12.2020 10:02:00	21,41	22.12.2020 10:02:00	15,34
22.12.2020 10:03:00	21,41	22.12.2020 10:03:00	14,52
22.12.2020 10:04:00	21,44	22.12.2020 10:04:00	14,55
22.12.2020 10:05:00	21,44	22.12.2020 10:05:00	14,55
22.12.2020 10:06:00	21,47	22.12.2020 10:06:00	14,59
22.12.2020 10:07:00	21,5	22.12.2020 10:07:00	15,45
22.12.2020 10:08:00	21,5	22.12.2020 10:08:00	14,63
22.12.2020 10:09:00	21,52	22.12.2020 10:09:00	15,49
22.12.2020 10:10:00	21,55	22.12.2020 10:10:00	15,53
22.12.2020 10:11:00	21,55	22.12.2020 10:11:00	14,7
22.12.2020 10:12:00	21,55	22.12.2020 10:12:00	15,53
22.12.2020 10:13:00	21,58	22.12.2020 10:13:00	14,74
22.12.2020 10:14:00	21,61	22.12.2020 10:14:00	14,78
22.12.2020 10:15:00	21,61	22.12.2020 10:15:00	14,78
22.12.2020 10:16:00	21,61	22.12.2020 10:16:00	15,6
22.12.2020 10:17:00	21,64	22.12.2020 10:17:00	15,64
22.12.2020 10:18:00	21,64	22.12.2020 10:18:00	14,82
22.12.2020 10:19:00	21,67	22.12.2020 10:19:00	15,68
22.12.2020 10:20:00	21,67	22.12.2020 10:20:00	14,85
22.12.2020 10:21:00	21,7	22.12.2020 10:21:00	15,72
22.12.2020 10:22:00	21,7	22.12.2020 10:22:00	14,89
22.12.2020 10:23:00	21,73	22.12.2020 10:23:00	14,93
22.12.2020 10:24:00	21,73	22.12.2020 10:24:00	14,93
22.12.2020 10:25:00	21,73	22.12.2020 10:25:00	14,93
22.12.2020 10:26:00	21,76	22.12.2020 10:26:00	14,97
22.12.2020 10:27:00	21,76	22.12.2020 10:27:00	15,79
22.12.2020 10:28:00	21,79	22.12.2020 10:28:00	15,01
22.12.2020 10:29:00	21,79	22.12.2020 10:29:00	15,83
22.12.2020 10:30:00	21,79	22.12.2020 10:30:00	15,01
22.12.2020 10:31:00	21,82	22.12.2020 10:31:00	15,04
22.12.2020 10:32:00	21,82	22.12.2020 10:32:00	15,04
22.12.2020 10:33:00	21,82	22.12.2020 10:33:00	15,04
22.12.2020 10:34:00	21,82	22.12.2020 10:34:00	15,04
22.12.2020 10:35:00	21,85	22.12.2020 10:35:00	15,08
22.12.2020 10:36:00	21,85	22.12.2020 10:36:00	15,9
22.12.2020 10:37:00	21,85	22.12.2020 10:37:00	15,9
22.12.2020 10:38:00	21,85	22.12.2020 10:38:00	15,08
22.12.2020 10:39:00	21,88	22.12.2020 10:39:00	15,94
22.12.2020 10:40:00	21,88	22.12.2020 10:40:00	15,94
22.12.2020 10:41:00	21,88	22.12.2020 10:41:00	15,12
22.12.2020 10:42:00	21,88	22.12.2020 10:42:00	15,94
22.12.2020 10:43:00	21,91	22.12.2020 10:43:00	15,16
22.12.2020 10:44:00	21,91	22.12.2020 10:44:00	15,16
22.12.2020 10:45:00	21,91	22.12.2020 10:45:00	15,16
22.12.2020 10:46:00	21,91	22.12.2020 10:46:00	15,98
22.12.2020 10:47:00	21,91	22.12.2020 10:47:00	15,98
22.12.2020 10:48:00	21,93	22.12.2020 10:48:00	15,19
22.12.2020 10:49:00	21,93	22.12.2020 10:49:00	15,19
22.12.2020 10:50:00	21,93	22.12.2020 10:50:00	15,19
22.12.2020 10:51:00	21,93	22.12.2020 10:51:00	16,02
22.12.2020 10:52:00	21,96	22.12.2020 10:52:00	16,05
22.12.2020 10:53:00	21,96	22.12.2020 10:53:00	15,23
22.12.2020 10:54:00	21,96	22.12.2020 10:54:00	15,23
22.12.2020 10:55:00	21,96	22.12.2020 10:55:00	15,23
22.12.2020 10:56:00	21,96	22.12.2020 10:56:00	16,05
22.12.2020 10:57:00	21,96	22.12.2020 10:57:00	15,23
22.12.2020 10:58:00	21,96	22.12.2020 10:58:00	15,23
22.12.2020 10:59:00	21,96	22.12.2020 10:59:00	16,05
22.12.2020 11:00:00	21,99	22.12.2020 11:00:00	15,27
22.12.2020 11:01:00	21,99	22.12.2020 11:01:00	15,27
22.12.2020 11:02:00	21,99	22.12.2020 11:02:00	15,27
22.12.2020 11:03:00	21,99	22.12.2020 11:03:00	15,27
22.12.2020 11:04:00	22,02	22.12.2020 11:04:00	15,31
22.12.2020 11:05:00	22,02	22.12.2020 11:05:00	15,31
22.12.2020 11:06:00	22,02	22.12.2020 11:06:00	15,31
22.12.2020 11:07:00	22,02	22.12.2020 11:07:00	15,31
22.12.2020 11:08:00	22,02	22.12.2020 11:08:00	15,31
22.12.2020 11:09:00	22,02	22.12.2020 11:09:00	15,31
22.12.2020 11:10:00	22,02	22.12.2020 11:10:00	15,31
22.12.2020 11:11:00	22,02	22.12.2020 11:11:00	16,13
22.12.2020 11:12:00	22,02	22.12.2020 11:12:00	16,13
22.12.2020 11:13:00	22,02	22.12.2020 11:13:00	15,31
22.12.2020 11:14:00	22,02	22.12.2020 11:14:00	15,31
22.12.2020 11:15:00	22,05	22.12.2020 11:15:00	14,52
22.12.2020 11:16:00	22,02	22.12.2020 11:16:00	15,31
22.12.2020 11:17:00	22,05	22.12.2020 11:17:00	15,34
22.12.2020 11:18:00	22,05	22.12.2020 11:18:00	15,34
22.12.2020 11:19:00	22,05	22.12.2020 11:19:00	15,34
22.12.2020 11:20:00	22,05	22.12.2020 11:20:00	16,17
22.12.2020 11:21:00	22,05	22.12.2020 11:21:00	15,34
22.12.2020 11:22:00	22,08	22.12.2020 11:22:00	15,38
22.12.2020 11:23:00	22,08	22.12.2020 11:23:00	16,2
22.12.2020 11:24:00	22,08	22.12.2020 11:24:00	14,56
22.12.2020 11:25:00	22,08	22.12.2020 11:25:00	15,38
22.12.2020 11:26:00	22,08	22.12.2020 11:26:00	15,38
22.12.2020 11:27:00	22,08	22.12.2020 11:27:00	15,38
22.12.2020 11:28:00	22,08	22.12.2020 11:28:00	15,38
22.12.2020 11:29:00	22,08	22.12.2020 11:29:00	14,56
22.12.2020 11:30:00	22,11	22.12.2020 11:30:00	14,6
22.12.2020 11:31:00	22,11	22.12.2020 11:31:00	15,42
22.12.2020 11:32:00	22,11	22.12.2020 11:32:00	14,6
22.12.2020 11:33:00	22,11	22.12.2020 11:33:00	15,42
22.12.2020 11:34:00	22,11	22.12.2020 11:34:00	15,42
22.12.2020 11:35:00	22,11	22.12.2020 11:35:00	16,24
22.12.2020 11:36:00	22,11	22.12.2020 11:36:00	16,24
22.12.2020 11:37:00	22,11	22.12.2020 11:37:00	15,42
22.12.2020 11:38:00	22,11	22.12.2020 11:38:00	15,42
22.12.2020 11:39:00	22,11	22.12.2020 11:39:00	15,42
22.12.2020 11:40:00	22,14	22.12.2020 11:40:00	15,46
22.12.2020 11:41:00	22,14	22.12.2020 11:41:00	15,46
22.12.2020 11:42:00	22,14	22.12.2020 11:42:00	15,46
22.12.2020 11:43:00	22,14	22.12.2020 11:43:00	15,46
22.12.2020 11:44:00	22,14	22.12.2020 11:44:00	15,46
22.12.2020 11:45:00	22,14	22.12.2020 11:45:00	15,46
22.12.2020 11:46:00	22,14	22.12.2020 11:46:00	15,46
22.12.2020 11:47:00	22,14	22.12.2020 11:47:00	15,46
22.12.2020 11:48:00	22,14	22.12.2020 11:48:00	14,63
22.12.2020 11:49:00	22,14	22.12.2020 11:49:00	15,46
22.12.2020 11:50:00	22,14	22.12.2020 11:50:00	16,28
22.12.2020 11:51:00	22,17	22.12.2020 11:51:00	15,49
22.12.2020 11:52:00	22,14	22.12.2020 11:52:00	15,46
22.12.2020 11:53:00	22,17	22.12.2020 11:53:00	16,32
22.12.2020 11:54:00	22,17	22.12.2020 11:54:00	15,49
22.12.2020 11:55:00	22,17	22.12.2020 11:55:00	15,49
22.12.2020 11:56:00	22,17	22.12.2020 11:56:00	15,49
22.12.2020 11:57:00	22,17	22.12.2020 11:57:00	15,49
22.12.2020 11:58:00	22,17	22.12.2020 11:58:00	15,49
22.12.2020 11:59:00	22,17	22.12.2020 11:59:00	16,32
22.12.2020 12:00:00	22,17	22.12.2020 12:00:00	15,49
22.12.2020 12:01:00	22,17	22.12.2020 12:01:00	15,49
22.12.2020 12:02:00	22,17	22.12.2020 12:02:00	15,49
22.12.2020 12:03:00	22,17	22.12.2020 12:03:00	16,32
22.12.2020 12:04:00	22,17	22.12.2020 12:04:00	15,49
22.12.2020 12:05:00	22,17	22.12.2020 12:05:00	14,67
22.12.2020 12:06:00	22,17	22.12.2020 12:06:00	15,49
22.12.2020 12:07:00	22,17	22.12.2020 12:07:00	15,49
22.12.2020 12:08:00	22,17	22.12.2020 12:08:00	14,67
22.12.2020 12:09:00	22,2	22.12.2020 12:09:00	16,36
22.12.2020 12:10:00	22,2	22.12.2020 12:10:00	14,71
22.12.2020 12:11:00	22,2	22.12.2020 12:11:00	16,36
22.12.2020 12:12:00	22,2	22.12.2020 12:12:00	15,53
22.12.2020 12:13:00	22,2	22.12.2020 12:13:00	15,53
22.12.2020 12:14:00	22,2	22.12.2020 12:14:00	15,53
22.12.2020 12:15:00	22,2	22.12.2020 12:15:00	15,53
22.12.2020 12:16:00	22,17	22.12.2020 12:16:00	16,32
22.12.2020 12:17:00	22,2	22.12.2020 12:17:00	15,53
22.12.2020 12:18:00	22,2	22.12.2020 12:18:00	16,36

